ko_id	pathway_id
K07202	map04211
K07202	map03029
K07202	map04936
K07202	map05016
K07202	map04910
K07202	map04931
K08769	map04714
K08769	map04371
K08769	map02000
K08769	map05016
K08769	map03320
K11831	map03029
K11831	map05016
K11831	map04371
K11830	map03029
K11830	map05016
K11830	map04371
K17845	map05418
K17845	map04068
K17845	map04371
K17845	map03000
K04639	map04081
K04639	map04611
K04639	map04371
K04639	map04031
K04639	map04071
K04639	map04022
K04639	map04147
K04639	map05163
K04639	map04072
K04639	map04810
K04639	map04928
K04639	map04270
K04639	map04730
K04639	map05200
K04639	map05130
K05869	map04925
K05869	map04921
K05869	map04720
K05869	map04371
K05869	map05031
K05869	map04211
K05869	map04020
K05869	map05034
K05869	map04722
K05869	map04024
K05869	map04380
K05869	map01001
K05869	map05214
K05869	map04725
K11406	map04371
K11406	map05206
K11406	map05034
K11406	map03036
K11406	map05203
K11406	map04613
K09261	map04022
K09261	map04371
K09261	map03000
K09262	map04371
K09262	map03000
K09262	map04131
K09262	map04022
K09262	map04928
K12313	map04371
K12313	map04814
K12313	map04147
K12313	map04270
K12313	map04812
K12313	map04926
K04166	map04925
K04166	map04131
K04166	map04022
K04166	map04927
K04166	map04080
K04166	map05200
K04166	map05171
K04166	map04072
K04166	map04030
K04166	map04371
K04166	map04261
K04166	map04270
K04166	map04081
K04166	map04614
K04166	map04924
K04166	map04020
K04166	map04933
K04166	map04934
K04166	map05415
K01343	map04371
K01343	map05215
K01343	map01002
K01343	map04610
K01343	map05418
K01343	map00536
K01343	map05202
K05429	map04940
K05429	map05332
K05429	map05142
K05429	map05200
K05429	map04658
K05429	map05171
K05429	map04061
K05429	map04151
K05429	map05162
K05429	map05321
K05429	map04060
K05429	map04630
K05429	map04625
K05429	map00536
K05429	map05320
K05429	map04052
K05429	map04659
K05429	map05330
K05429	map05135
K05429	map04660
K05429	map04672
K05429	map05166
K05430	map04052
K05430	map00536
K05430	map05140
K05430	map04151
K05430	map04657
K05430	map04640
K05430	map04660
K05430	map04672
K05430	map04664
K05430	map05200
K05430	map04658
K05430	map05320
K05430	map04060
K05430	map04630
K05430	map04659
K05430	map05330
K05430	map05321
K05430	map05310
K05431	map04151
K05431	map04640
K05431	map05200
K05431	map00536
K05431	map04060
K05431	map04630
K05431	map04052
K05432	map04060
K05432	map04630
K05432	map04052
K05432	map05310
K05433	map04668
K05433	map05323
K05433	map04672
K05433	map05200
K05433	map04060
K05433	map04630
K05433	map04052
K05433	map05166
K05434	map05321
K05434	map04060
K05434	map04630
K05434	map04659
K05434	map04052
K05436	map04060
K05436	map04630
K05436	map04052
K05068	map04061
K05068	map04151
K05068	map04090
K05068	map04640
K05068	map04050
K05068	map04144
K05068	map05200
K05068	map04658
K05068	map05162
K05068	map04060
K05068	map04630
K05068	map04659
K05068	map05166
K05069	map04061
K05069	map05202
K05069	map04151
K05069	map04090
K05069	map04050
K05069	map04144
K05069	map05200
K05069	map04658
K05069	map05162
K05069	map04060
K05069	map04630
K05069	map04659
K05069	map05166
K05070	map04061
K05070	map04151
K05070	map04090
K05070	map05340
K05070	map04050
K05070	map04144
K05070	map05200
K05070	map04658
K05070	map05162
K05070	map04060
K05070	map04630
K05070	map04659
K05070	map05321
K05070	map05166
K05071	map04151
K05071	map04090
K05071	map04640
K05071	map04050
K05071	map05200
K05071	map04658
K05071	map04060
K05071	map04630
K05071	map04659
K05071	map05321
K05072	map04151
K05072	map04090
K05072	map04640
K05072	map04050
K05072	map05200
K05072	map05340
K05072	map04060
K05072	map04630
K05072	map04068
K05073	map04640
K05073	map04050
K05073	map04090
K05073	map04060
K05073	map04630
K05074	map04672
K05074	map04050
K05074	map05200
K05074	map04090
K05074	map04060
K05074	map04630
K05074	map05166
K05075	map04090
K05075	map04050
K05075	map05321
K05075	map04060
K05075	map04630
K05075	map04659
K05078	map04060
K05078	map04630
K05078	map04050
K04736	map05202
K04736	map04151
K04736	map04640
K04736	map05221
K04736	map04664
K04736	map05200
K04736	map00536
K04736	map04060
K04736	map04630
K04736	map04052
K04736	map04210
K04736	map05310
K05428	map04052
K05428	map00536
K05428	map04657
K05428	map04640
K05428	map04660
K05428	map04672
K05428	map04664
K05428	map05200
K05428	map04658
K05428	map05320
K05428	map04060
K05428	map04630
K05428	map05330
K05428	map05321
K05428	map05310
K05427	map05171
K05427	map04657
K05427	map05131
K05427	map05221
K05427	map05146
K05427	map04060
K05427	map04630
K05427	map04668
K05427	map04664
K05427	map05167
K05427	map00536
K05427	map05202
K05427	map04052
K05427	map03019
K05427	map04640
K05427	map05323
K05427	map04660
K05427	map04650
K05427	map05166
K04737	map04151
K04737	map04640
K04737	map04050
K04737	map05200
K04737	map04090
K04737	map04060
K04737	map04630
K04737	map04210
K05067	map04640
K05067	map04050
K05067	map05200
K05067	map04090
K05067	map04060
K05067	map04630
K05066	map04640
K05066	map04050
K05066	map05200
K05066	map04090
K05066	map04060
K05066	map04630
K04738	map04050
K04738	map05200
K04738	map04090
K04738	map04060
K04738	map04630
K04738	map04210
K05405	map05020
K05405	map05332
K05405	map05022
K05405	map05410
K05405	map05133
K05405	map05142
K05405	map05200
K05405	map05171
K05405	map05152
K05405	map05143
K05405	map04061
K05405	map04151
K05405	map04657
K05405	map05132
K05405	map05168
K05405	map05146
K05405	map05163
K05405	map04218
K05405	map04623
K05405	map04620
K05405	map04936
K05405	map05162
K05405	map05321
K05405	map04060
K05405	map04630
K05405	map04068
K05405	map05144
K05405	map05164
K05405	map04668
K05405	map04625
K05405	map01523
K05405	map05134
K05405	map05167
K05405	map05202
K05405	map04932
K05405	map04659
K05405	map01521
K05405	map04052
K05405	map05161
K05405	map04066
K05405	map05417
K05405	map04640
K05405	map05010
K05405	map05169
K05405	map05323
K05405	map05135
K05405	map04621
K05405	map04672
K05405	map04933
K05405	map05130
K05405	map04931
K05405	map05166
K05417	map04640
K05417	map05323
K05417	map04630
K05417	map04060
K05417	map04052
K05435	map04657
K05435	map04664
K05435	map05200
K05435	map04658
K05435	map04060
K05435	map04630
K05435	map04052
K05435	map05321
K05435	map05310
K22629	map04060
K22629	map04630
K22629	map04659
K22629	map04052
K22631	map04060
K22631	map04630
K22631	map04052
K05418	map04060
K05418	map04630
K05418	map04052
K05418	map04151
K05419	map04668
K05419	map04550
K05419	map04060
K05419	map04630
K05419	map04052
K05420	map04060
K05420	map04630
K05420	map04052
K05422	map04060
K05422	map04630
K05422	map04052
K24382	map04060
K24382	map04630
K24382	map04052
K05421	map04060
K05421	map04630
K05421	map04052
K05055	map04061
K05055	map04066
K05055	map04151
K05055	map01521
K05055	map04640
K05055	map05163
K05055	map04050
K05055	map05200
K05055	map04090
K05055	map04932
K05055	map04060
K05055	map04630
K05055	map04659
K05055	map05171
K05060	map04061
K05060	map04050
K05060	map04550
K05060	map05167
K05060	map05200
K05060	map04090
K05060	map05203
K05060	map04060
K05060	map04630
K05060	map04659
K05060	map05171
K05056	map04060
K05056	map04630
K05056	map04050
K05056	map04640
K05076	map04050
K05076	map05200
K05076	map04090
K05076	map04060
K05076	map04630
K05077	map04060
K05077	map04630
K05077	map04050
K05077	map04090
K19598	map04060
K19598	map04630
K19598	map04659
K19598	map04050
K22630	map04060
K22630	map04630
K22630	map04050
K05057	map04060
K05057	map04630
K05057	map04050
K05057	map04151
K05058	map04050
K05058	map04550
K05058	map04090
K05058	map04060
K05058	map04630
K05059	map04060
K05059	map04630
K05059	map04050
K05059	map00537
K05443	map05133
K05443	map05142
K05443	map05152
K05443	map05143
K05443	map04061
K05443	map05150
K05443	map05146
K05443	map05321
K05443	map04060
K05443	map04630
K05443	map04068
K05443	map05144
K05443	map05310
K05443	map04148
K05443	map04625
K05443	map05322
K05443	map00536
K05443	map05320
K05443	map04052
K05443	map05330
K05443	map05145
K05443	map05140
K05443	map05135
K05443	map04660
K05443	map04672
K05444	map04060
K05444	map04630
K05444	map04061
K05444	map04052
K05445	map05321
K05445	map04060
K05445	map04630
K05445	map04659
K05445	map04052
K22667	map04060
K22667	map04630
K22667	map04061
K22667	map04052
K22668	map04060
K22668	map04630
K22668	map04061
K22668	map04052
K05446	map04060
K05446	map04630
K05446	map04052
K05134	map05145
K05134	map04061
K05134	map05163
K05134	map04050
K05134	map04090
K05134	map04060
K05134	map04630
K05134	map05152
K05135	map05145
K05135	map04061
K05135	map05163
K05135	map04050
K05135	map04090
K05135	map04060
K05135	map04630
K05135	map05152
K05136	map04060
K05136	map04630
K05136	map04061
K05136	map04050
K05137	map04060
K05137	map04630
K05137	map04061
K05137	map04050
K05138	map04060
K05138	map04630
K05138	map04061
K05138	map04050
K05139	map04050
K05139	map04630
K05406	map04940
K05406	map05133
K05406	map05142
K05406	map05200
K05406	map04658
K05406	map05171
K05406	map05152
K05406	map05143
K05406	map05168
K05406	map05146
K05406	map04936
K05406	map04620
K05406	map05162
K05406	map05321
K05406	map04060
K05406	map04630
K05406	map05144
K05406	map05164
K05406	map04625
K05406	map05134
K05406	map00536
K05406	map04052
K05406	map05330
K05406	map05145
K05406	map05140
K05406	map05417
K05406	map04622
K05425	map04940
K05425	map05133
K05425	map05142
K05425	map05200
K05425	map04658
K05425	map05171
K05425	map05152
K05425	map05205
K05425	map05143
K05425	map05168
K05425	map05146
K05425	map04936
K05425	map04620
K05425	map05162
K05425	map05321
K05425	map04060
K05425	map04630
K05425	map05164
K05425	map04625
K05425	map05134
K05425	map00536
K05425	map04052
K05425	map05330
K05425	map05145
K05425	map05140
K05425	map05417
K05425	map04622
K05426	map04625
K05426	map05323
K05426	map05133
K05426	map05200
K05426	map05321
K05426	map04060
K05426	map04630
K05426	map04659
K05426	map04052
K05426	map05152
K05063	map04090
K05063	map04050
K05063	map05200
K05063	map04658
K05063	map04060
K05063	map04630
K05063	map04659
K05063	map05321
K05064	map04050
K05064	map05200
K05064	map05321
K05064	map04658
K05064	map04060
K05064	map04630
K05065	map04050
K05065	map05200
K05065	map05321
K05065	map04060
K05065	map04630
K05065	map04659
K05437	map04081
K05437	map04066
K05437	map04148
K05437	map04151
K05437	map04640
K05437	map05200
K05437	map04060
K05437	map04630
K05437	map04052
K05438	map04081
K05438	map04151
K05438	map04935
K05438	map04080
K05438	map04060
K05438	map04630
K05438	map04052
K05439	map04081
K05439	map04151
K05439	map04917
K05439	map04080
K05439	map04060
K05439	map04630
K05439	map04052
K06854	map04081
K06854	map04640
K06854	map04060
K06854	map04630
K06854	map04052
K05423	map04052
K05423	map04657
K05423	map04151
K05423	map04640
K05423	map04060
K05423	map04630
K05423	map05171
K05423	map05144
K05424	map04081
K05424	map04920
K05424	map04152
K05424	map04080
K05424	map04932
K05424	map04060
K05424	map04630
K05424	map04052
K05079	map04081
K05079	map04148
K05079	map04151
K05079	map04640
K05079	map04050
K05079	map05200
K05079	map04060
K05079	map04630
K05080	map04081
K05080	map04151
K05080	map04935
K05080	map04050
K05080	map04080
K05080	map04060
K05080	map04630
K05081	map04081
K05081	map04151
K05081	map04917
K05081	map04050
K05081	map04080
K05081	map04060
K05081	map04630
K05082	map04081
K05082	map04050
K05082	map04090
K05082	map04060
K05082	map04630
K05061	map04151
K05061	map04640
K05061	map04050
K05061	map05200
K05061	map04090
K05061	map04060
K05061	map04630
K05062	map04081
K05062	map04920
K05062	map04152
K05062	map04050
K05062	map04080
K05062	map04090
K05062	map04932
K05062	map04060
K05062	map04630
K19599	map04630
K05414	map05200
K05414	map05171
K05414	map05152
K05414	map04151
K05414	map05168
K05414	map05163
K05414	map04217
K05414	map04623
K05414	map04620
K05414	map04936
K05414	map05162
K05414	map04060
K05414	map04630
K05414	map05164
K05414	map05170
K05414	map05167
K05414	map05320
K05414	map04052
K05414	map05161
K05414	map05417
K05414	map05169
K05414	map05165
K05414	map04621
K05414	map04622
K05414	map04650
K05414	map05160
K05415	map05142
K05415	map05171
K05415	map05152
K05415	map04151
K05415	map05168
K05415	map05131
K05415	map05163
K05415	map04217
K05415	map04623
K05415	map04620
K05415	map04936
K05415	map05162
K05415	map04060
K05415	map04630
K05415	map05164
K05415	map04668
K05415	map05170
K05415	map04380
K05415	map05167
K05415	map04052
K05415	map05161
K05415	map05417
K05415	map05169
K05415	map05165
K05415	map05135
K05415	map04621
K05415	map04622
K05415	map04650
K05415	map05160
K05442	map04060
K05442	map04630
K05442	map04622
K05442	map04052
K05441	map04060
K05441	map04630
K05441	map04622
K05441	map04052
K05447	map04060
K05447	map04630
K05447	map04052
K22669	map04060
K22669	map04630
K22669	map04052
K05440	map04060
K05440	map04630
K05440	map04622
K05440	map04052
K05130	map05200
K05130	map05171
K05130	map04151
K05130	map05168
K05130	map04217
K05130	map04620
K05130	map04050
K05130	map05162
K05130	map04060
K05130	map04630
K05130	map05164
K05130	map04380
K05130	map05167
K05130	map05161
K05130	map05169
K05130	map05165
K05130	map04621
K05130	map04650
K05130	map05160
K05131	map04151
K05131	map05168
K05131	map05169
K05131	map04380
K05131	map05165
K05131	map04217
K05131	map04620
K05131	map04621
K05131	map05167
K05131	map04050
K05131	map05200
K05131	map05162
K05131	map04650
K05131	map04060
K05131	map04630
K05131	map05171
K05131	map05164
K05131	map05160
K05140	map04060
K05140	map04630
K05140	map04050
K05132	map05142
K05132	map05200
K05132	map04658
K05132	map05152
K05132	map05168
K05132	map04217
K05132	map04050
K05132	map05321
K05132	map05235
K05132	map04060
K05132	map04630
K05132	map05164
K05132	map04380
K05132	map05167
K05132	map04659
K05132	map05145
K05132	map04066
K05132	map05140
K05132	map04090
K05132	map04650
K05133	map05235
K05133	map05145
K05133	map04066
K05133	map05140
K05133	map05168
K05133	map04380
K05133	map05321
K05133	map04217
K05133	map04050
K05133	map05142
K05133	map05200
K05133	map04658
K05133	map04650
K05133	map04060
K05133	map04630
K05133	map04659
K05133	map05152
K05133	map05164
K11217	map05212
K11217	map01001
K11217	map05200
K11217	map04658
K11217	map05203
K11217	map05171
K11217	map05152
K11217	map04151
K11217	map05168
K11217	map05163
K11217	map04217
K11217	map04620
K11217	map05162
K11217	map05235
K11217	map04630
K11217	map05164
K11217	map04380
K11217	map04550
K11217	map05167
K11217	map04659
K11217	map01521
K11217	map05145
K11217	map05161
K11217	map05140
K11217	map05169
K11217	map05165
K11217	map04621
K11217	map05166
K11217	map05160
K04447	map01001
K04447	map04062
K04447	map05200
K04447	map04658
K04447	map05152
K04447	map04151
K04447	map05168
K04447	map04217
K04447	map05235
K04447	map04630
K04447	map05164
K04447	map04148
K04447	map04917
K04447	map05207
K04447	map04550
K04447	map04725
K04447	map05167
K04447	map04659
K04447	map01521
K04447	map05145
K04447	map04081
K04447	map04920
K04447	map05161
K04447	map05140
K04447	map05417
K04447	map04935
K04447	map04933
K11218	map05161
K11218	map05223
K11218	map04151
K11218	map01001
K11218	map05169
K11218	map04217
K11218	map05340
K11218	map04550
K11218	map04062
K11218	map05200
K11218	map04658
K11218	map05203
K11218	map05162
K11218	map04630
K11218	map04659
K11218	map05166
K11219	map05145
K11219	map05161
K11219	map05168
K11219	map01001
K11219	map05169
K11219	map04380
K11219	map05165
K11219	map04217
K11219	map04620
K11219	map04621
K11219	map05167
K11219	map05162
K11219	map04658
K11219	map04630
K11219	map04659
K11219	map05171
K11219	map05164
K11219	map05160
K11220	map05212
K11220	map03000
K11220	map04062
K11220	map05200
K11220	map04658
K11220	map05171
K11220	map05152
K11220	map04919
K11220	map05168
K11220	map04217
K11220	map04620
K11220	map05162
K11220	map05321
K11220	map05235
K11220	map04630
K11220	map05164
K11220	map04917
K11220	map04625
K11220	map04380
K11220	map05167
K11220	map04659
K11220	map05145
K11220	map05161
K11220	map05140
K11220	map04935
K11220	map05169
K11220	map05165
K11220	map04621
K11220	map04933
K11220	map05160
K11221	map05161
K11221	map03000
K11221	map04625
K11221	map05168
K11221	map05169
K11221	map04380
K11221	map05165
K11221	map04217
K11221	map04620
K11221	map04621
K11221	map04062
K11221	map05167
K11221	map05200
K11221	map05162
K11221	map04630
K11221	map05171
K11221	map05164
K11221	map05160
K04692	map05223
K04692	map05212
K04692	map03000
K04692	map04062
K04692	map05200
K04692	map05203
K04692	map05171
K04692	map05205
K04692	map05206
K04692	map05221
K04692	map05163
K04692	map04217
K04692	map05162
K04692	map05321
K04692	map05235
K04692	map04630
K04692	map04068
K04692	map04917
K04692	map05207
K04692	map04550
K04692	map05167
K04692	map04659
K04692	map01521
K04692	map05145
K04692	map04081
K04692	map04066
K04692	map04920
K04692	map05161
K04692	map05417
K04692	map04935
K04692	map05169
K04692	map04933
K04692	map04931
K04692	map05160
K11222	map05161
K11222	map03000
K11222	map04217
K11222	map05200
K11222	map04658
K11222	map04630
K11222	map05321
K11225	map05161
K11225	map03000
K11225	map04217
K11225	map05200
K11225	map04658
K11225	map04630
K11225	map04659
K11225	map05321
K04693	map03000
K04693	map04625
K04693	map05168
K04693	map05169
K04693	map04380
K04693	map05165
K04693	map04217
K04693	map04620
K04693	map04621
K04693	map05167
K04693	map05162
K04693	map05203
K04693	map04630
